Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
Acorns.csv,KiGB,1,trees:10 learning_rate:0.05 max_depth:3,20.274746757782715,4.355714264937809,4.055714264937809,-14.566024382174835,0.0,2362.4212741851807,589.1323089599609
Acorns.csv,KiGB,2,trees:40 learning_rate:0.01 max_depth:6,1.675365276462693,1.0235714086464474,0.8,-0.09011160729577394,1.1102230246251565e-16,2011.2457275390625,579.9531936645508
Acorns.csv,KiGB,3,trees:30 learning_rate:0.1 max_depth:6,51.503518228323614,4.75,1.9542857391493662,-0.1789074272577651,-2.220446049250313e-16,1976.8686294555664,577.9266357421875
Acorns.csv,KiGB,4,trees:20 learning_rate:0.01 max_depth:3,16.79837953250067,3.4,2.3871428864342823,-0.06504229085437752,0.0,2313.8160705566406,2815.1869773864746
Acorns.csv,KiGB,5,trees:20 learning_rate:0.005 max_depth:-1,3.625561353947436,1.6892857526029859,1.364285752602986,-3.697083535478459,0.0,2610.1348400115967,575.4232406616211
Acorns.csv,KiGB,6,trees:40 learning_rate:0.05 max_depth:3,9.748436760155036,2.9514285819871087,2.4528571639742167,-0.0387252807837013,0.0,2464.967966079712,569.1647529602051
Acorns.csv,KiGB,7,trees:20 learning_rate:0.005 max_depth:-1,6.572500180602075,2.525000035762787,2.650000035762787,-32.38412790147086,0.0,2167.2463417053223,572.0853805541992
Acorns.csv,KiGB,8,trees:20 learning_rate:0.1 max_depth:3,3.6796755484420443,1.8778571580137526,1.805714316027505,-0.12121136497948393,0.0,2558.272123336792,577.8670310974121
Acorns.csv,KiGB,9,trees:40 learning_rate:0.01 max_depth:6,5.7433593352940635,2.0757143041917256,2.551428608383451,-2.7416021728300084,0.0,2123.3086585998535,3728.7473678588867
Acorns.csv,KiGB,10,trees:40 learning_rate:0.1 max_depth:3,2.734197615451284,1.3444444759024516,1.6444444759024515,-1.9505729663143359,0.0,2682.5976371765137,760.7936859130859
Admission_Predict_kaggle.csv,KiGB,1,trees:20 learning_rate:0.1 max_depth:3,0.003324467911592009,0.04378080185559645,0.03727808140156291,0.827156706270562,0.8311051703968383,36931.79106712341,65.53530693054199
Admission_Predict_kaggle.csv,KiGB,2,trees:30 learning_rate:0.1 max_depth:6,0.007370000323265101,0.05570879715150112,0.028524090958918197,0.6134834826728324,0.6429639794647353,32959.229946136475,60.08148193359375
Admission_Predict_kaggle.csv,KiGB,3,trees:40 learning_rate:0.1 max_depth:3,0.004638668498519021,0.049227019996562135,0.03134834559426025,0.812235764437243,0.8169550138131175,34559.73982810974,59.76557731628418
Admission_Predict_kaggle.csv,KiGB,4,trees:40 learning_rate:0.1 max_depth:3,0.0045083904329603795,0.051002962471725144,0.041255915180228586,0.7815695695318661,0.7902800032599174,32769.137382507324,60.242414474487305
Admission_Predict_kaggle.csv,KiGB,5,trees:40 learning_rate:0.1 max_depth:3,0.005054561707853263,0.04930298453161023,0.028889768577213704,0.7283871848435364,0.7547754547537395,34637.14599609375,61.386823654174805
Admission_Predict_kaggle.csv,KiGB,6,trees:40 learning_rate:0.1 max_depth:3,0.004976537296812568,0.05455731209716398,0.03633149207320957,0.7145979735941264,0.7247804541751988,33844.11883354187,60.433149337768555
Admission_Predict_kaggle.csv,KiGB,7,trees:30 learning_rate:0.1 max_depth:6,0.004421173056887431,0.04827941428531145,0.03143392407987808,0.8217515996769629,0.8256167576297824,31303.426027297974,60.629844665527344
Admission_Predict_kaggle.csv,KiGB,8,trees:40 learning_rate:0.1 max_depth:3,0.0040305005458314575,0.04634331576838847,0.02969442362044733,0.7239383187786672,0.7321630495581634,34289.57724571228,59.77749824523926
Admission_Predict_kaggle.csv,KiGB,9,trees:30 learning_rate:0.1 max_depth:3,0.003606839968086313,0.04417049981505367,0.037448366244553055,0.7500619784344356,0.7747344794816579,33751.54805183411,59.282779693603516
Admission_Predict_kaggle.csv,KiGB,10,trees:40 learning_rate:0.1 max_depth:3,0.005659019005171893,0.051144643250544866,0.03639887446178858,0.7718131747238519,0.7786460364451779,32207.107543945312,60.44507026672363
analcatdata_birthday.csv,KiGB,1,trees:40 learning_rate:0.1 max_depth:3,106670.56956870199,271.09756003060636,248.81898494197594,0.8230843962612191,0.82642745112877,35344.36058998108,63.00049859124261
analcatdata_birthday.csv,KiGB,2,trees:40 learning_rate:0.1 max_depth:3,91548.8698487998,236.42845085432512,183.377092610408,0.8124583006898296,0.8126802351748805,42361.71364784241,63.79952301850191
analcatdata_birthday.csv,KiGB,3,trees:40 learning_rate:0.1 max_depth:3,194347.17725519405,295.9558702584238,221.43334667186537,0.7078132587900017,0.737523423056657,39576.26724243164,63.74152931007179
analcatdata_birthday.csv,KiGB,4,trees:40 learning_rate:0.1 max_depth:6,79496.39279343346,216.34101210088147,178.1220162790596,0.8538552528362109,0.8546852829070092,37966.235637664795,64.3536851212785
analcatdata_birthday.csv,KiGB,5,trees:40 learning_rate:0.1 max_depth:3,98256.06223869849,256.4001488657253,214.0299496904663,0.8542104364902567,0.8543511755655937,37405.205488204956,63.380679568728894
analcatdata_birthday.csv,KiGB,6,trees:40 learning_rate:0.1 max_depth:3,256984.65135115883,366.31104222257596,273.1330152996925,0.7381784333906305,0.7419355136609009,36288.92016410828,65.35318162706163
analcatdata_birthday.csv,KiGB,7,trees:40 learning_rate:0.1 max_depth:3,81494.01049133437,218.82627055807026,162.86051899522045,0.8397113728254477,0.8617789163572782,34741.623640060425,140.8855120340983
