Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
quake.csv,XGBoost,1,n_estimators:200 learning_rate:0.05 max_depth:3,0.036956156307545875,0.15672851614995834,0.15650672912597674,0.013938133454711621,0.01566726185582612,20124.826192855835,8.784302877723624
quake.csv,XGBoost,2,n_estimators:100 learning_rate:0.1 max_depth:3,0.03671415609140148,0.14825866419240963,0.13714404106140154,-0.004770203676182305,-0.0045148120185671825,22844.14505958557,8.449641936415926
quake.csv,XGBoost,3,n_estimators:100 learning_rate:0.1 max_depth:3,0.03180433099286263,0.14054505059478473,0.12590036392211879,-0.007209559927234155,-0.00229620443585965,20258.92210006714,8.575413205208035
quake.csv,XGBoost,4,n_estimators:50 learning_rate:0.1 max_depth:3,0.03836707030892073,0.14753579524678917,0.13699378967285147,-0.03463426015771742,0.0051204480025077714,20140.721797943115,8.127011290383994
quake.csv,XGBoost,5,n_estimators:50 learning_rate:0.1 max_depth:3,0.03487088665233169,0.1483306543542704,0.14494390487670916,-0.017382399833881568,-0.012198055928883234,24330.7466506958,8.339181952520248
quake.csv,XGBoost,6,n_estimators:200 learning_rate:0.05 max_depth:3,0.03160751796317219,0.14003680255434922,0.12964835166931143,0.02415030066992263,0.024457985096133505,24951.43175125122,8.658531608931515
quake.csv,XGBoost,7,n_estimators:200 learning_rate:0.05 max_depth:3,0.034115569190820004,0.1468263910451066,0.13981428146362296,-0.0028380364098481436,-0.0005998929405433007,24152.251958847046,8.629002702345542
quake.csv,XGBoost,8,n_estimators:200 learning_rate:0.05 max_depth:3,0.035393723127409654,0.14810903312963075,0.13224372863769496,-0.06512873474355141,-0.06041035441319065,15756.991863250732,8.889294545584862
quake.csv,XGBoost,9,n_estimators:100 learning_rate:0.1 max_depth:3,0.038644005301225276,0.15313568994196877,0.13655300140380877,-0.005452175678179794,-0.001889005494287721,24566.29753112793,8.346847674813686
quake.csv,XGBoost,10,n_estimators:100 learning_rate:0.1 max_depth:3,0.04247866746376574,0.15539653795655417,0.14083442687988246,0.009861413621787829,0.016746798548955,24882.436990737915,8.322676205964681
