Dataset Name,Algorithm Name,Cross Validation,Hyper Parameters,Mean Squared Error,Mean Absolute Error,Median Absolute Error,r2 Score,Explained Variance Score,Training Time,Inference Time
autoHorse.csv,xbart,10,num_trees:30 num_sweeps:30 burnin:20,11487.19024787283,103.19491813466911,97.99746556730884,-12.73757709589396,-0.002166522522484504,1373.3196258544922,78.7973403930664
Automobile.csv,xbart,1,num_trees:50 num_sweeps:21 burnin:20,319402229.7175209,14420.827424213861,9295.24880507893,-1.866084186738528,5.412800612170088e-07,1630.8581829071045,80.26758829752605
Automobile.csv,xbart,2,num_trees:100 num_sweeps:40 burnin:5,134071070.79931088,10796.730435489933,8863.808682432253,-6.660565399658668,-1.2785372751844548e-05,6001.802921295166,149.11890029907227
Automobile.csv,xbart,3,num_trees:100 num_sweeps:30 burnin:5,243026046.12105188,13429.396218336367,10921.609670842608,-2.8774916656948495,-2.0194652077920594e-05,4480.020046234131,126.36184692382812
Automobile.csv,xbart,4,num_trees:30 num_sweeps:21 burnin:15,223712637.15137228,13316.345893758498,11467.37795311935,-3.8226521650794174,6.8220041097299955e-06,1000.6890296936035,73.92168045043945
Automobile.csv,xbart,5,num_trees:150 num_sweeps:60 burnin:5,237566193.75603476,13240.89767392605,11271.632515973954,-2.8166139600499562,7.3036118767300096e-06,13155.943632125854,316.2384033203125
Automobile.csv,xbart,6,num_trees:30 num_sweeps:60 burnin:10,146549038.31043118,11269.334007362992,9748.131124927291,-6.495625240045389,6.481371160216298e-06,2709.0330123901367,97.57280349731445
Automobile.csv,xbart,7,num_trees:100 num_sweeps:40 burnin:10,228763178.1877745,12525.14334593907,9722.194092270875,-2.182425714608131,-9.58225632641252e-06,6003.670692443848,146.19827270507812
Automobile.csv,xbart,8,num_trees:150 num_sweeps:40 burnin:5,293984128.4080844,14363.850410489005,10466.678054264725,-2.3535296763873346,1.83104416240365e-06,8816.600561141968,197.4344253540039
Automobile.csv,xbart,9,num_trees:30 num_sweeps:40 burnin:5,266593465.10967892,14278.357863495568,11744.723161845628,-3.250362049609099,9.0732286842643e-06,1838.5484218597412,85.15119552612305
Automobile.csv,xbart,10,num_trees:30 num_sweeps:40 burnin:15,274960324.4735401,14371.033451714224,11399.192237494863,-3.01790270051504,1.0475343430460526e-06,1841.3841724395752,84.82933044433594
autoMpg.csv,xbart,1,num_trees:100 num_sweeps:21 burnin:5,21.54151016161209,3.3588255480671925,2.642602679330002,0.6935926353366177,0.7303515538776577,992.3522472381592,68.89700889587402
autoMpg.csv,xbart,2,num_trees:100 num_sweeps:30 burnin:10,15.224103009371996,2.7681350526211377,1.8325082484693844,0.7351201004798329,0.740160768637516,1377.7008056640625,85.51478385925293
autoMpg.csv,xbart,3,num_trees:30 num_sweeps:30 burnin:10,15.372167546342638,2.940427082550466,2.376712971973431,0.7158167300152225,0.7411811372522352,447.69287109375,45.19820213317871
autoMpg.csv,xbart,4,num_trees:100 num_sweeps:21 burnin:20,21.929739631362512,3.217122747100214,1.9672347743612795,0.737537416695266,0.7658691090955682,993.3075904846191,68.95065307617188
autoMpg.csv,xbart,5,num_trees:50 num_sweeps:60 burnin:15,17.35118039068987,2.7999825645054437,2.003785532076721,0.6696435364835353,0.710993680604989,1326.0393142700195,81.02059364318848
autoMpg.csv,xbart,6,num_trees:50 num_sweeps:30 burnin:5,11.31650436523653,2.3805826493151545,1.6434383165677051,0.7730560008094591,0.7988083756515104,702.6102542877197,55.92703819274902
autoMpg.csv,xbart,7,num_trees:30 num_sweeps:21 burnin:15,19.010241252526974,2.9745107676507554,1.875147345907953,0.6158867748696055,0.6984242623777324,336.32969856262207,41.21661186218262
autoMpg.csv,xbart,8,num_trees:150 num_sweeps:21 burnin:15,15.026360265063115,2.5678501167075116,1.8508981742769137,0.6910920843332082,0.7057814035057403,1479.1648387908936,113.42167854309082
autoMpg.csv,xbart,9,num_trees:30 num_sweeps:21 burnin:5,21.759156431650663,3.1285677800010925,1.8040433491366272,0.6217795126222074,0.6776893877364729,343.6858654022217,41.625438592372795
autoMpg.csv,xbart,10,num_trees:50 num_sweeps:40 burnin:10,27.507461865952166,3.7593189276359076,2.468802260625779,0.6211199085400214,0.743730583452012,910.3641510009766,64.91709978152545
baseball-team.csv,xbart,1,num_trees:50 num_sweeps:30 burnin:20,265224919289.48584,512808.9578886057,540930.0471386246,-116.77937776986617,-5.727670455701883e-06,170.40348052978516,332.4349721272786
baseball-team.csv,xbart,2,num_trees:30 num_sweeps:21 burnin:20,206247180000.97067,450649.35455778573,432097.8213512897,-64.21788536567679,2.9586413610838136e-05,107.48982429504395,312.4872843424479
baseball-team.csv,xbart,3,num_trees:50 num_sweeps:30 burnin:15,161612103765.51862,372391.5600420246,313194.05175113265,-6.046041736936244,-2.146706080230487e-06,169.14725303649902,335.1370493570963
baseball-team.csv,xbart,4,num_trees:100 num_sweeps:40 burnin:15,76912958303.2553,266125.06251424644,240250.17411344423,-11.62853859473922,-1.5505971973084343e-07,349.7638702392578,390.2912139892578
baseball-team.csv,xbart,5,num_trees:30 num_sweeps:40 burnin:15,185248307787.28577,414201.9703309391,423417.29766745376,-12.536551541418582,6.400394791938879e-07,147.77708053588867,331.71971638997394
baseball-team.csv,xbart,6,num_trees:30 num_sweeps:40 burnin:5,206595507404.4169,447888.43011292117,430363.04888539796,-33.48164403396439,3.006759687895766e-07,147.87721633911133,332.99128214518225
baseball-team.csv,xbart,7,num_trees:100 num_sweeps:30 burnin:10,152362407700.13678,385815.82635262725,385815.82635262725,-42.42605406852269,-2.1510253056522544e-06,287.63532638549805,525.7129669189453
baseball-team.csv,xbart,8,num_trees:30 num_sweeps:30 burnin:5,238016407569.39252,482218.6804525882,482218.6804525882,-42.42135828517617,-7.036459792608696e-08,128.9827823638916,475.0490188598633
baseball-team.csv,xbart,9,num_trees:100 num_sweeps:40 burnin:20,188959215088.24142,433764.0939334339,433764.0939334339,-232.88247839885508,-2.6318678429948505e-06,362.9651069641113,545.2632904052734
baseball-team.csv,xbart,10,num_trees:100 num_sweeps:40 burnin:20,131322091968.47745,359396.3016262284,359396.3016262284,-59.89890481861788,2.1439177787518915e-06,360.84628105163574,549.6740341186523
baskball.csv,xbart,1,num_trees:50 num_sweeps:60 burnin:10,0.008963259282295199,0.07340222901319111,0.050126010243917885,0.32398509251160446,0.35358242246372484,547.4457740783691,178.43246459960938
baskball.csv,xbart,2,num_trees:150 num_sweeps:30 burnin:10,0.008780121830688506,0.07595201364673565,0.06540796105903857,0.4516989455893313,0.48316236826449643,822.0388889312744,220.58486938476562
baskball.csv,xbart,3,num_trees:150 num_sweeps:60 burnin:10,0.007076463656370618,0.07121732061520954,0.05159307153495207,0.3399716995152757,0.3857616366572675,1572.7565288543701,323.2002258300781
baskball.csv,xbart,4,num_trees:150 num_sweeps:60 burnin:10,0.008467202475316012,0.07856555616399527,0.07298053880861408,-0.4822224863959863,-0.42054320597108585,1556.8993091583252,316.09535217285156
baskball.csv,xbart,5,num_trees:30 num_sweeps:40 burnin:5,0.010636267566461197,0.07161831783579042,0.04677179847879365,-0.11594599885363399,-0.0825182390481689,256.3319206237793,142.6219940185547
baskball.csv,xbart,6,num_trees:150 num_sweeps:30 burnin:15,0.0071403467039698925,0.06900948866844495,0.07085147970147929,-0.1217323029077948,0.15408076727456022,823.406457901001,220.4418182373047
baskball.csv,xbart,7,num_trees:30 num_sweeps:21 burnin:5,0.017201153485373856,0.1054184283151614,0.09274975357036619,0.13429281684371608,0.2687535053550282,171.65160179138184,143.7928941514757
baskball.csv,xbart,8,num_trees:100 num_sweeps:30 burnin:20,0.008723153893705888,0.07134794048300051,0.04719266561795432,-0.14993967471652936,-0.09120195463213232,570.1658725738525,199.66231452094186
baskball.csv,xbart,9,num_trees:50 num_sweeps:30 burnin:10,0.010620372786670992,0.08833543988836724,0.08452157558007017,0.08430502282892738,0.08784284772359485,314.41450119018555,163.84654574924045
baskball.csv,xbart,10,num_trees:100 num_sweeps:21 burnin:15,0.021530158351221712,0.13099082850109212,0.12981318448401108,-3.348418117422704,-2.7009330459697227,422.105073928833,178.04569668240018
Bike Sharing in Washington_kaggle.csv,xbart,1,num_trees:100 num_sweeps:30 burnin:15,22464954.00210028,4245.388067046486,4584.368198035724,-4.0574767117318,6.644413065692856e-05,3119.255542755127,73.48447232633023
Bike Sharing in Washington_kaggle.csv,xbart,2,num_trees:150 num_sweeps:30 burnin:10,24547084.52882926,4609.992539688001,4400.696252254238,-6.449434342403273,3.2640130116501354e-05,4634.603261947632,106.31509023169949
Bike Sharing in Washington_kaggle.csv,xbart,3,num_trees:30 num_sweeps:21 burnin:15,23142166.57857213,4408.461087939007,4569.013375549014,-5.241636717030643,1.9045647433602042e-05,704.542875289917,27.699013278908925
